"study","campaign","species_plant","natural","leaf_habit","leaf_shape","plant_group","growth_form","woodiness","season","climate_class","log","lat","elevation","map","mat","mean_offset","se_offset","n_offset","mean_dexcess","se_dexcess","mean_lcexcess","se_lcexcess","SWLslope","SWLslope.std.error","SWLslope.pvalue","SWLintercept","SWLintercept.std.error","SWLintercept.pvalue","SWLrsquared","n_SWL","lang","absoluteOffset"
"Bowling-2017","Bowling-2017-201407-NA","several","natural","evergreen",NA,NA,"tree","tree","dry","cold",-111.78,40.79,1900,660,6.6,-4.14339369668627,0.903602059596231,5,-9.603736,1.25027263624219,-17.3858904,1.19087432813381,5.25923526783122,0.344517527190875,4.04080915704408e-12,-45.0791544420001,5.09873239116732,3.68043674819091e-08,0.924613869936719,25,100,4.14339369668627
"Brandes-2007","Brandes-2007-2003-NA","Pinus sylvestris","natural","evergreen","narrowleaved","gymnosperm","tree","tree","dry","warm",7.61,47.93,201,690,10.1,4.5951537381859,0.876207823274496,33,4.15177545454545,0.833153555641939,-3.08456836363637,0.825554156754281,6.41969477415914,0.269732171620615,3.17733014245367e-28,-11.3616419612444,2.37411348827529,1.66620500617233e-05,0.921881636042932,50,68.3168316831683,4.5951537381859
"Brinkmann-2018","Brinkmann-2018-2012-NA","Fagus sylvatica","natural","deciduous","broadleaved","angiosperm","tree","tree","not applicable","warm",8.4,49.46,682,648,10.2,-5.38270755714296,1.06811289206197,12,2.08587333333333,1.30142412249587,-6.17412666666667,1.30142412249587,6.91855097189847,0.189855573986744,4.54047002943032e-56,-3.16319497241119,1.97375039021949,0.112481610189024,0.935868328822379,93,63.5294117647059,5.38270755714296
"Brinkmann-2018","Brinkmann-2018-2012-NA","Picea abies","natural","evergreen","narrowleaved","gymnosperm","tree","tree","not applicable","warm",8.4,49.46,682,648,10.2,-0.702688196827226,0.695491574225021,19,6.67217052631579,0.800871720654158,-1.58782947368421,0.800871720654158,6.91855097189847,0.189855573986744,4.54047002943032e-56,-3.16319497241119,1.97375039021949,0.112481610189024,0.935868328822379,93,63.5294117647059,0.702688196827226
"Brooks-2010","Brooks-2010-200406-NA","Pseudotsuga menziesii","natural","evergreen","narrowleaved","gymnosperm","tree","tree","dry","warm",-122.2,44.2,410,1950,7.5,-6.81631141333504,0.475611449847943,28,-6.043155,0.652594558916266,-18.4080902142857,0.635399572900144,5.35453153883977,0.275114616219963,1.76731256185535e-32,-26.540448505325,3.11024589579163,6.10623739199373e-13,0.822050518723889,84,260,6.81631141333504
"Brooks-2010","Brooks-2010-200409-NA","Pseudotsuga menziesii","natural","evergreen","narrowleaved","gymnosperm","tree","tree","dry","warm",-122.2,44.2,410,1950,7.5,-7.13871774889268,0.671243762948146,32,-4.28119875,0.787236450753719,-16.511936875,0.767335040017712,6.70026690341869,0.264899026112713,9.49446691865921e-45,-9.68970221057655,2.67063589710647,0.000455456929309115,0.867167171305868,100,260,7.13871774889268
"Brooks-2010","Brooks-2010-200508-NA","Pseudotsuga menziesii","natural","evergreen","narrowleaved","gymnosperm","tree","tree","dry","warm",-122.2,44.2,410,1950,7.5,-2.43842870865763,0.468258717182274,29,-4.83242034482759,0.873630159969028,-17.1889129655172,0.849738059845043,4.11704992522416,0.158855521418758,1.34463053904077e-44,-42.3202825125842,1.63244081317107,1.31247363687563e-44,0.877234603695899,96,260,2.43842870865763
"Cao_Xiaoquing-2018","Cao_Xiaoquing-2018-2016-NA","Prunus avium","agricultural","deciduous","broadleaved","angiosperm","tree","tree","not applicable","warm",39.68,39.71,23.7,661,4.8,4.56138732207898,0.714152747772596,17,12.5685435294118,0.732450647266311,0.994463309411763,0.711963115271659,7.6302353899589,0.242358577188236,9.85488641642973e-38,2.53190741825627,3.40423796140074,0.460081727095215,0.945620803029187,59,137.708333333333,4.56138732207898
"Chi_Yongang-2019","Chi_Yongang-2019-201604-NA","Agropyron cristatum","natural",NA,NA,"angiosperm","C3 grass","non-woody","wet","arid",116.63,43.63,1250,334,1.3,-2.26972786715888,NA,1,-19.82527,NA,-34.65985032,NA,5.42603680161059,0.621962588227192,0.00317062764238245,-47.3349063980795,11.2616838166801,0.0245827259391145,0.962077717833007,5,256.923076923077,2.26972786715888
"Chi_Yongang-2019","Chi_Yongang-2019-201604-NA","Artemisia frigida","natural","evergreen",NA,"angiosperm","forb","non-woody","wet","arid",116.63,43.63,1250,334,1.3,-14.4404128793525,NA,1,-33.25156,NA,-47.3095468,NA,5.42603680161059,0.621962588227192,0.00317062764238245,-47.3349063980795,11.2616838166801,0.0245827259391145,0.962077717833007,5,256.923076923077,14.4404128793525
"Chi_Yongang-2019","Chi_Yongang-2019-201604-NA","stipa grandis","natural",NA,NA,NA,NA,NA,"wet","arid",116.63,43.63,1250,334,1.3,-7.56342363117818,NA,1,-27.63015,NA,-40.9115592,NA,5.42603680161059,0.621962588227192,0.00317062764238245,-47.3349063980795,11.2616838166801,0.0245827259391145,0.962077717833007,5,256.923076923077,7.56342363117818
"Chi_Yongang-2019","Chi_Yongang-2019-201606-NA","Agropyron cristatum","natural",NA,NA,"angiosperm","C3 grass","non-woody","wet","arid",116.63,43.63,1250,334,1.3,10.9619558092974,NA,1,-6.01442,NA,-7.8767316,NA,5.39926223992215,1.03991217080471,0.0138771304678481,-25.8736297234117,14.7523391712379,0.17773102725409,0.899857283063036,5,256.923076923077,10.9619558092974
"Chi_Yongang-2019","Chi_Yongang-2019-201606-NA","Artemisia frigida","natural","evergreen",NA,"angiosperm","forb","non-woody","wet","arid",116.63,43.63,1250,334,1.3,-20.7052687005853,NA,1,-26.04675,NA,-35.03117608,NA,5.39926223992215,1.03991217080471,0.0138771304678481,-25.8736297234117,14.7523391712379,0.17773102725409,0.899857283063036,5,256.923076923077,20.7052687005853
"Chi_Yongang-2019","Chi_Yongang-2019-201606-NA","stipa grandis","natural",NA,NA,NA,NA,NA,"wet","arid",116.63,43.63,1250,334,1.3,-11.3484347160369,NA,1,-35.16886,NA,-32.84169624,NA,5.39926223992215,1.03991217080471,0.0138771304678481,-25.8736297234117,14.7523391712379,0.17773102725409,0.899857283063036,5,256.923076923077,11.3484347160369
"Chi_Yongang-2019","Chi_Yongang-2019-201608-NA","Agropyron cristatum","natural",NA,NA,"angiosperm","C3 grass","non-woody","wet","arid",116.63,43.63,1250,334,1.3,-7.02740992474983,NA,1,-25.63707,NA,-39.69414936,NA,3.29871344687643,0.420316398085131,0.00430871365570944,-70.7049924733367,4.8390262844215,0.000695215257575891,0.953555864641847,5,256.923076923077,7.02740992474983
"Chi_Yongang-2019","Chi_Yongang-2019-201608-NA","Artemisia frigida","natural","evergreen",NA,"angiosperm","forb","non-woody","wet","arid",116.63,43.63,1250,334,1.3,4.92848785298746,NA,1,-26.50285,NA,-36.21811552,NA,3.29871344687643,0.420316398085131,0.00430871365570944,-70.7049924733367,4.8390262844215,0.000695215257575891,0.953555864641847,5,256.923076923077,4.92848785298746
"Chi_Yongang-2019","Chi_Yongang-2019-201608-NA","stipa grandis","natural",NA,NA,NA,NA,NA,"wet","arid",116.63,43.63,1250,334,1.3,10.8056484393588,NA,1,-42.11071,NA,-44.55048776,NA,3.29871344687643,0.420316398085131,0.00430871365570944,-70.7049924733367,4.8390262844215,0.000695215257575891,0.953555864641847,5,256.923076923077,10.8056484393588
"Chi_Yongang-2019","Chi_Yongang-2019-201609-NA","Artemisia frigida","natural","evergreen",NA,"angiosperm","forb","non-woody","wet","arid",116.63,43.63,1250,334,1.3,2.38899300002713,NA,1,2.19678,NA,-17.68026928,NA,10.4999864585293,1.4454603538689,0.00538343928808501,36.6496874414854,21.4423413329401,0.185941592082602,0.946205061857929,5,256.923076923077,2.38899300002713
"Chi_Yongang-2019","Chi_Yongang-2019-201609-NA","stipa grandis","natural",NA,NA,NA,NA,NA,"wet","arid",116.63,43.63,1250,334,1.3,17.9610181104053,NA,1,8.55833000000001,NA,-17.1839816,NA,10.4999864585293,1.4454603538689,0.00538343928808501,36.6496874414854,21.4423413329401,0.185941592082602,0.946205061857929,5,256.923076923077,17.9610181104053
"Cramer-1999","Cramer-1999-199601-NA","several","natural","evergreen",NA,NA,"tree","tree","wet","warm",151.4705,-26.9216,500,663,18.1,7.05495610320232,NA,1,3.5738,NA,-9.8179145,NA,6.49709390923804,1.25235228432665,0.0020386067861929,-8.59294550252824,2.77017576153484,0.0210640056015344,0.817709158875816,8,36.6298342541436,7.05495610320232
"DeDeurwaerder-2018","DeDeurwaerder-2018-201510-CLAY","Liana","natural",NA,NA,"angiosperm","liana",NA,"dry","tropical",-52.88,5.3,40,2849,25.8,-1.76360186206279,0.699505167859393,21,-7.27705571428571,1.00335627086593,-19.50696428,0.742932557836439,3.9136857275308,0.645023048429223,0.000909463226741367,-10.1996157095233,3.2206648971305,0.0193940374868834,0.859861261478476,8,110.426356589147,1.76360186206279
"DeDeurwaerder-2018","DeDeurwaerder-2018-201510-CLAY","Tree","natural",NA,NA,NA,"tree","tree","dry","tropical",-52.88,5.3,40,2849,25.8,-7.37007802377773,0.574032614615266,50,-3.0971152,1.05351623902315,-19.6163346454,0.768986307112966,3.9136857275308,0.645023048429223,0.000909463226741367,-10.1996157095233,3.2206648971305,0.0193940374868834,0.859861261478476,8,110.426356589147,7.37007802377773
"DeDeurwaerder-2018","DeDeurwaerder-2018-201510-SAND","Liana","natural",NA,NA,"angiosperm","liana",NA,"dry","tropical",-52.88,5.3,10,2849,25.8,-3.14936652264302,0.579064410279067,29,0.517124137931035,0.755088042308687,-12.9808393368966,0.567986898583196,6.4503642674552,0.657561565678767,6.46262560808344e-05,0.79221187620694,2.53987525093327,0.765663580564695,0.941306924928547,8,110.426356589147,3.14936652264302
"DeDeurwaerder-2018","DeDeurwaerder-2018-201510-SAND","Tree","natural",NA,NA,NA,"tree","tree","dry","tropical",-52.88,5.3,10,2849,25.8,-4.25827752887731,1.17545469818223,29,3.99243586206897,1.63673502002839,-14.8037681848276,1.10827179058406,6.4503642674552,0.657561565678767,6.46262560808344e-05,0.79221187620694,2.53987525093327,0.765663580564695,0.941306924928547,8,110.426356589147,4.25827752887731
"Dong_Z-2020","Dong_Z-2020-201707-ARAL","Tamarix taklamakanensis","natural","evergreen","narrowleaved","angiosperm","shrub","shrub","wet","arid",81.25,40.42,1349,41,11.1,1.38079497604678,0.118946405596508,5,-31.094758,0.679508474210587,-40.01377806,0.575835524379656,3.160673701614,0.388623291861392,7.02430763913027e-07,-48.7106313070507,0.889120527793639,1.07675343453952e-18,0.815147341073938,17,3.69369369369369,1.38079497604678
"Dong_Z-2020","Dong_Z-2020-201707-QIE","Tamarix taklamakanensis","natural","evergreen","narrowleaved","angiosperm","shrub","shrub","wet","arid",84.68,38.03,1349,21,10.5,4.61098166527598,1.08236168366367,6,-17.97558,1.6985505096562,-28.5955643,1.50929402588767,5.62215083333796,0.810063253286911,1.74174035439348e-06,-36.1044201713247,2.8991118343815,2.7706301474975e-10,0.727969058991815,20,2,4.61098166527598
"Dong_Z-2020","Dong_Z-2020-201707-QIR","Tamarix taklamakanensis","natural","evergreen","narrowleaved","angiosperm","shrub","shrub","wet","arid",80.69,37.04,1349,33,12.8,2.39393699498955,0.146165534643318,6,-22.3117283333333,0.360463704020407,-30.8999669,0.299186250369224,2.27258229555466,0.394585467359756,1.85146180226812e-05,-41.3248941899196,0.754002351650011,1.75565841231256e-21,0.648237473184528,20,2.578125,2.39393699498955
"Dong_Z-2020","Dong_Z-2020-201707-TAZ","Tamarix taklamakanensis","natural","evergreen","narrowleaved","angiosperm","shrub","shrub","wet","arid",83.67,39.06,1349,20,11.3,5.6268389781195,0.493080530841396,6,-7.54391166666667,0.658128448331159,-18.50988555,0.560713719750226,6.74743120962779,1.01206080729918,5.41213383208052e-06,-20.8851569031312,6.13513937943259,0.00362797634977356,0.735314838423514,18,1.76991150442478,5.6268389781195
"Dubbert-2019","Dubbert-2019-201601-NA","Cistus ladanifer","natural","evergreen","broadleaved","angiosperm","shrub","shrub","wet","warm",-7.37,38.78,250,628,16.1,-6.26380691125475,NA,1,4.64706,NA,-6.25294,NA,7.49847374954849,2.27060800765251,0.0456509754214118,9.40628815990023,6.11868475231823,0.221817660894096,0.784264197895161,5,39.0062111801242,6.26380691125475
"Dubbert-2019","Dubbert-2019-201602-NA","Quercus suber","natural","evergreen","broadleaved","angiosperm","tree","tree","wet","warm",-7.37,38.78,250,628,16.1,-3.25062385402477,NA,1,5.82352,NA,-5.041186,NA,4.93404761930483,0.219705319487134,0.000193326378347453,-0.664761904682015,0.452149817290824,0.237853791317571,0.994086834316953,5,39.0062111801242,3.25062385402477
"Dubbert-2019","Dubbert-2019-201604-NA","Cistus ladanifer","natural","evergreen","broadleaved","angiosperm","shrub","shrub","wet","warm",-7.37,38.78,250,628,16.1,9.98362827881023,NA,1,12.17648,NA,1.605892,NA,3.73413984592744,0.781947546387231,0.0174499718361094,-17.6308563663947,3.35254089273391,0.0133950475835541,0.883742475957694,5,39.0062111801242,9.98362827881023
"Dubbert-2019","Dubbert-2019-201605-NA","Cistus ladanifer","natural","evergreen","broadleaved","angiosperm","shrub","shrub","dry","warm",-7.37,38.78,250,628,16.1,18.7666984373745,NA,1,17.00001,NA,6.59412799999999,NA,2.59552750792671,0.117506036609509,0.000203132379857148,-31.3323416077858,0.545829929364073,1.1646353011472e-05,0.993888777084092,5,39.0062111801242,18.7666984373745
"Dubbert-2019","Dubbert-2019-201605-NA","Quercus suber","natural","evergreen","broadleaved","angiosperm","tree","tree","dry","warm",-7.37,38.78,250,628,16.1,18.3813564080955,NA,1,13.11765,NA,2.582356,NA,2.59552750792671,0.117506036609509,0.000203132379857148,-31.3323416077858,0.545829929364073,1.1646353011472e-05,0.993888777084092,5,39.0062111801242,18.3813564080955
"Dubbert-2019","Dubbert-2019-201607-NA","Cistus ladanifer","natural","evergreen","broadleaved","angiosperm","shrub","shrub","dry","warm",-7.37,38.78,250,628,16.1,17.9311348639447,NA,1,4.52945,NA,-6.252902,NA,2.65907672153665,0.521607463688213,0.0145947648663393,-32.566199408658,2.01177125403786,0.000512827028000329,0.896509174516158,5,39.0062111801242,17.9311348639447
"Dubbert-2019","Dubbert-2019-201607-NA","Quercus suber","natural","evergreen","broadleaved","angiosperm","tree","tree","dry","warm",-7.37,38.78,250,628,16.1,18.2773712091925,NA,1,9.58825,NA,-1.017632,NA,2.65907672153665,0.521607463688213,0.0145947648663393,-32.566199408658,2.01177125403786,0.000512827028000329,0.896509174516158,5,39.0062111801242,18.2773712091925
"Dubbert-2019","Dubbert-2019-201608-NA","Cistus ladanifer","natural","evergreen","broadleaved","angiosperm","shrub","shrub","dry","warm",-7.37,38.78,250,628,16.1,8.77277064843622,NA,1,-18.41176,NA,-29.782348,NA,2.09189443291439,0.593196439732866,0.0387368466926622,-31.0074294366746,2.12704060003539,0.000699990601466893,0.80564976043292,5,39.0062111801242,8.77277064843622
